Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Mexico,United States,2010,,6,,APS-143(V),MP aircraft radar,6,,2011; 2012; 2015,New,APS-143(V)3 version for 6 CN-235MP MP aircraft from Spain,2.5,15,15
Mexico,United States,2003,,4,,MPQ-64 Sentinel,air search radar,4,,2006,New,$26 m deal,5,20,20
Mexico,United States,2001,,2,,SeaVue,MP aircraft radar,2,,2004,New,For 2 EMB-145 MP aircraft from Brazil,2.5,5,5
Mexico,United States,2002,,8,,SeaVue,MP aircraft radar,8,?,2004; 2005; 2006,New,For modernization of 8 C-212 MP aircraft in Spain and Mexico to C-212ES5MSA,2.5,20,20
Mexico,United States,2002,?,11,?,SeaVue,MP aircraft radar,11,,2004,New,For modernization of 11 Bo-105CBS helicopters to Super Five version,2.5,27.5,27.5
Mexico,United States,1988,,1,,TPS-43,air search radar,1,,1988,New,,9,9,9
Mexico,United States,1988,?,2,,TPS-63,air search radar,2,,1988; 1989,New,W-630 version,5,10,10
Mexico,United States,1987,?,3,,TPS-70,air search radar,3,?,1988,New,,11,33,33
Mexico,United States,2011,,4,?,TPS-70,air search radar,4,?,2012; 2013,New,$119 m or $221 m deal; AN/TPS-78 and/or AN/TPS-703 version,11,44,44
Mali,Russia,2021,?,1,,P-12,air search radar,1,?,2022,Second hand,Second-hand; aid; P-18 version,1.8,1.8,1.8
Mali,Russia,2021,?,1,,59N6 Protivnik-GE,air search radar,1,,2022,Second hand,Probably second-hand; aid,5.2,5.2,5.2
Mali,Soviet Union,1984,?,3,?,P-10,air search radar,3,?,1984,New,Designation uncertain; possibly Second-hand,4,12,12
Mali,Soviet Union,1981,?,1,?,SON-9,fire control radar,1,?,1981,Second hand,Probably Second-hand,0.24,0.24,0.24
Moldova,France,2023,,1,,Ground Master-200,air search radar,1,,2023,New,,10,10,10
Mongolia,Soviet Union,1965,?,10,?,SON-9,fire control radar,10,?,1965; 1966,New,For use with S-60 57mm AA guns,0.6,6,6
Morocco,France,2005,?,4,,ASTAC,SIGINT system,4,?,2010; 2011,New,,5,20,20
Morocco,France,2006,,4,?,Damocles,aircraft EO system,4,?,2011,New,Part of EUR350 m deal; for MF-2000 (rebuild Mirage F-1) combat aircraft,1,4,4
Morocco,France,2013,,3,?,Ground Master-400,air search radar,3,?,2014,New,Ground Master-403 version,13,39,39
Morocco,France,2019,,2,?,Ground Master-400,air search radar,2,?,2021; 2022,New,,13,26,26
Morocco,France,1985,?,5,?,DRPT-5 Rasit,ground surv radar,5,?,1986,New,,0.1,0.5,0.5
Morocco,France,1981,,12,?,RATAC,ground surv radar,12,?,1982; 1983,New,For 12 VTT/RATAC APC,0.18,2.16,2.16
Morocco,France,2008,,3,,TSM-2633 Spherion-B,ASW sonar,3,,2011; 2012,New,For 3 SIGMA frigates from Netherlands; Kingklip version,5,15,15
Morocco,Israel,1997,?,20,,EL/M-2032,combat aircraft radar,20,?,2003; 2004; 2005,New,For modernization of F-5E combat aircraft,2,40,40
Morocco,Italy,2008,,1,,Orion RTN-25X,fire control radar,1,,2014,New,For 1 FREMM frigate from France,2.5,2.5,2.5
Morocco,Netherlands,1977,,1,,DA-05,air search radar,1,,1983,New,For 1 Descubierta frigate from Spain,6.5,6.5,6.5
Morocco,Netherlands,1977,?,6,?,WM-20,fire control radar,6,?,1981; 1982; 1983,New,For 1 Descubierta frigate and 4 Lazaga FAC from Spain and 1 shore-based; WM-25 version,6,36,36
Morocco,United Kingdom,2016,?,2,,Seaspray,MP aircraft radar,2,,2018,New,Seaspray-7300 version; for modification of 2 King Air light transport aircraft (from USA) in France to MP aircraft,2,4,4
Morocco,United States,2020,,12,?,APG-78 Longbow,combat heli radar,0,,,New,For AH-64E combat helicopters,3,36,0
Morocco,United States,1976,?,2,?,APS-94,AGS radar,2,?,1977,New,For use on 2 C-130H transport aircraft,2.5,5,5
Morocco,United States,2008,,4,,DB-110,aircraft recce system,4,?,2011,New,$88 m deal; for F-16 combat aircraft,4,16,16
Morocco,United States,1977,,1,,DE-1160,ASW sonar,1,,1983,New,For 1 Descubierta frigate from Spain; probably from Spanish production line; DE-1160B version,5,5,5
Morocco,United States,1974,?,18,?,MPQ-49 FAAR,air search radar,18,?,1976; 1977,New,,4.5,81,81
Morocco,United States,2011,,8,,MPQ-64 Sentinel,air search radar,8,?,2012; 2013,New,MPQ-64F1 version,5,40,40
Morocco,United States,2009,,12,?,AAQ-33 Sniper ATP,aircraft EO system,12,?,2011,New,$30 m deal; for F-16C combat aircraft,1,12,12
Morocco,United States,1964,?,1,,SPS-6,air search radar,1,,1965,New,For modernization of 1 River frigate,5,5,5
Morocco,United States,1977,?,6,,TPS-43,air search radar,6,?,1981; 1982; 1983,New,$20 m deal (part of $200m deal for air surveillance network),9,54,54
Morocco,United States,1977,?,8,,TPS-63,air search radar,8,?,1981; 1982; 1983,New,$16 m deal (part of $200 m deal for air surveillance network),5,40,40
Morocco,United States,2008,,3,,TPS-79 MMSR,air search radar,3,?,2010,New,,6,18,18
Morocco,Soviet Union,1960,,2,?,SON-9,fire control radar,2,?,1961; 1962,New,For KS-19 100mm AA guns; status uncertain,0.6,1.2,1.2
Mozambique,Soviet Union,1985,?,1,?,P-35 Saturn,air search radar,1,?,1986,New,,5,5,5
Mauritania,Soviet Union,1980,?,3,?,SON-9,fire control radar,3,?,1981,Second hand,Supplier uncertain; probably second-hand; for use with S-60 57mm and 12 KS-19 100mm AA guns,0.24,0.72,0.72
Malawi,United Kingdom,1985,?,1,?,Cymbeline,artillery locating radar,1,?,1986,New,,2.38,2.38,2.38
Myanmar,China,1991,?,5,?,EFR-1,fire control radar,5,?,2002; 2003,New,For 5 Myanmar patrol craft produced in Myanmar,3,15,15
Myanmar,China,1988,?,3,?,JLG-43,height-finding radar,3,?,1989; 1990; 1991,New,Possibly Second-hand,3.5,10.5,10.5
Myanmar,China,1988,?,3,?,JLP-40,air search radar,3,?,1989; 1990; 1991,New,Possibly Second-hand,3.57,10.71,10.71
Myanmar,China,1992,,1,,JY-8A,fire control radar,1,,1993,New,For use with Type-59 57mm AA guns,7,7,7
Myanmar,China,2008,,5,?,TH-5711 Smart Hunter,air search radar,5,?,2010,New,,1,5,5
Myanmar,China,1990,?,4,?,Type-311,fire control radar,4,?,1990; 1991; 1992; 1993,New,For use with 24 Type-74 37mm AA guns; could be Type-702,1.5,6,6
Myanmar,China,1996,?,3,?,Type-344,fire control radar,3,?,2004; 2005,New,For 3 Myanmar FAC produced in Myanmar,2.5,7.5,7.5
Myanmar,China,2009,?,2,?,Type-344,fire control radar,0,,,New,For 2 Type-344 FAC produced in Myanmar; for use with NG-18 30mm gun,2.5,5,0
Myanmar,China,2010,?,2,,Type-347G,fire control radar,2,,2014; 2015,New,For 2 Kyan Sit That frigates produced in Myanmar; for use with 76mm gun,2.5,5,5
Myanmar,China,2009,?,2,?,Type-348,sea search radar,2,?,2013; 2014,New,For 2 FAC-491 FAC produced in Myanmar,1,2,2
Myanmar,China,2010,?,2,?,Type-360 Seagull,air search radar,2,,2014; 2015,New,Type-364 Seagull-C version; for 2 Kyan Sit That frigates produced in Myanmar,5,10,10
Myanmar,India,2013,,3,,HMS-X,ASW sonar,3,?,2015,New,For 1 Aung Zeya frigate from China and 2 Kyan Sit Thar frigates produced in Myanmar,5,15,15
Myanmar,India,2013,,3,,LW-04,air search radar,3,,2015; 2016,New,RAWL-02 Mk-2 version; for 2 Kyan Sittha frigates and 1 Tabinshwehti corvette produced in Myanmar,6,18,18
Myanmar,India,2006,?,1,,LW-04,air search radar,1,,2013,New,For 1 Aung Zeya frigate from China,6,6,6
Myanmar,India,2011,?,1,?,LW-04,air search radar,1,,2016,New,RAWL-02 version; for For Tabinshweti corvette produced in Myanmar,6,6,6
Myanmar,Ukraine,2002,,2,?,ST-68,air search radar,2,?,2003,New,,12.5,25,25
Myanmar,United States,1964,?,2,?,TPS-1,air search radar,2,?,1965; 1966,New,Possibly second-hand; 'MAP' aid; designation uncertain (reported as '300km radar'),2.5,5,5
NATO**,Czechia,2014,,2,,VERA-E,air search system,2,?,2016; 2017,New,EUR16 m deal; VERA-NG version,12,24,24
NATO**,Spain,2015,,2,,Lanza-LTR,air search radar,2,?,2017; 2018,New,Lanza-LTR-25 version,13,26,26
NATO**,United Kingdom,1980,?,4,,Martello,air search radar,4,?,1985,New,Possibly Martello S-723D version,13,52,52
NATO**,United Kingdom,1955,?,14,,S-244,height-finding radar,14,?,1957; 1958; 1959; 1960; 1961,New,For use with S-247 air search radar; part of 'NADGE' air defence network,3.5,49,49
NATO**,United Kingdom,1955,?,16,,S-247,air search radar,16,?,1957; 1958; 1959; 1960; 1961; 1962,New,Part of 'NADGE' air defence network,5,80,80
NATO**,United Kingdom,1966,,14,,Type-269,height-finding radar,14,?,1967; 1968; 1969; 1970,New,Part of 'NADGE' air defence system,3.5,49,49
Netherlands,Canada,1974,?,10,?,SQS-505,ASW sonar,10,,1978; 1979; 1980; 1981; 1982; 1983,New,For 10 Kortenear frigates produced in Netherlands,5,50,50
Netherlands,Denmark,2021,,6,,Scanter-6000,air/sea search radar,0,,,New,For 6 MCM-2720 MCM ships from France,4.75,28.5,0
Netherlands,France,1977,?,18,,DUAV-4,ASW sonar,18,?,1979; 1980; 1981,New,For 18 Lynx ASW helicopters from UK,1.2,21.6,21.6
Netherlands,France,1979,,2,,Eledone,ASW sonar,2,,1990; 1992,New,For 2 Walrus submarines produced in Netherlands,5,10,10
Netherlands,France,1985,?,2,,Eledone,ASW sonar,2,,1993; 1994,New,For 2 Walrus submarines produced in Netherlands,5,10,10
Netherlands,France,2000,,13,,ENR,MP aircraft radar,13,?,2010; 2011; 2012; 2013; 2015,New,For 12 NH-90 ASW helicopters from multi-national (incl Dutch) production (incl 1 spare ENR),3.5,45.5,45.5
Netherlands,France,1970,?,2,,Palmier,air search radar,2,,1972; 1976,New,,12.5,25,25
Netherlands,France,1961,?,2,?,TRS-2050,air search radar,2,?,1961; 1962,New,,5,10,10
Netherlands,Germany,2019,,1,,ASR-NG,air search radar,1,?,2023,New,,9,9,9
Netherlands,Germany,1995,?,4,,DSQS-24,ASW sonar,4,,2002; 2003; 2004; 2005,New,For 4 De Zeven Provincien frigates produced in Netherlands; DSQS-24C version,6,24,24
Netherlands,Germany,2004,,3,,TRML-3D,air search radar,3,?,2007,New,EUR35 m ($44 m) 'FGBADS Phase-1' programme,10,30,30
Netherlands,Germany,2006,,2,,TRML-3D,air search radar,2,?,2009,New,Part of 'FGBADS Phase-2' programme,10,20,20
Netherlands,Israel,2006,,22,,Litening,aircraft EO system,22,?,2007; 2008,New,$40 m deal; Litening-AT version; ordered via USA from US production line,1,22,22
Netherlands,Israel,2005,,6,,RecceLite,aircraft recce system,6,?,2007,New,$40 m deal; for F-16 combat aircraft,4,24,24
Netherlands,Switzerland,1962,?,10,?,Super-Fledermaus,fire control radar,10,?,1963,New,,3.5,35,35
Netherlands,United Kingdom,1994,?,10,?,MSTAR,ground surv radar,10,?,1995; 1996,New,,0.5,5,5
Netherlands,United Kingdom,1948,?,2,,AMES Type-13,height-finding radar,2,,1950,New,,3,6,6
Netherlands,United Kingdom,1948,?,2,,AMES Type-14,air search radar,2,,1950,New,,4.5,9,9
Netherlands,United Kingdom,1956,?,1,,AMES Type-15,air search radar,1,,1957,New,,3,3,3
Netherlands,United Kingdom,1948,?,2,,AMES Type-15,air search radar,2,,1950,New,,3,6,6
Netherlands,United States,1997,,10,,AAQ-14 LANTIRN,aircraft EO system,10,?,2001,New,LANTIRN-2000+ version; for F-16 combat aircraft,1,10,10
Netherlands,United States,1999,,10,?,AAQ-14 LANTIRN,aircraft EO system,10,?,2001,New,LANTIRN-2000+ version; for F-16 combat aircraft,1,10,10
Netherlands,United States,1999,,3,,AAQ-14 LANTIRN,aircraft EO system,3,,1999,New,Ordered for use in Operation Allied Force (against Yugoslavia),1,3,3
Netherlands,United States,1993,,139,,APG-66,combat aircraft radar,139,?,1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003,New,For 'Mid-Life Update' (MLU) modernization of 139 F-16A combat aircraft to F-16AM (F-16C) version,1.5,208.5,208.5
Netherlands,United States,2004,,2,,APS-143(V),MP aircraft radar,2,,2005,New,For modification of 2 Fokker-60 transport aircraft to MP aircraft,2.5,5,5
Netherlands,United States,1955,?,3,,FPS-6,height-finding radar,3,,1956,New,,3.5,10.5,10.5
Netherlands,United States,1956,?,1,,FPS-8,air search radar,1,,1958,New,,5,5,5
Netherlands,United States,2003,,13,?,HELRAS,ASW sonar,13,?,2010; 2011; 2012; 2013; 2015; 2016,New,For 12 NH-90 ASW helicopters from multi-national (incl Dutch) production (incl 1 spare HELRAS); from FRG production line,2,26,26
Netherlands,United States,1960,,1,,HIPAR,air search radar,1,,1966,New,For use with Nike SAM systems,7.5,7.5,7.5
Netherlands,United States,2015,,29,,AAQ-33 Sniper ATP,aircraft EO system,29,?,2016; 2017,New,Sniper-AT version for use on F-16 combat aircraft,1,29,29
Netherlands,United States,1961,?,1,,SPS-39,air search radar,1,,1964,New,For modernization of 1 De Zeven Provinciën cruiser,6.5,6.5,6.5
Netherlands,United States,1980,?,7,,TPQ-36 Firefinder,artillery locating radar,7,?,1982; 1983,New,,3,21,21
Netherlands,United States,1986,,4,,TPQ-37 Firefinder,artillery locating radar,4,,1988; 1989,New,$45 m deal,8,32,32
Netherlands,United States,1952,?,2,,TPS-1,air search radar,2,,1953; 1954,New,AN/TPS-1D version,2.5,5,5
Netherlands,United States,1956,?,2,,TPS-10,height-finding radar,2,?,1958,New,AN/TPS-10D version,3,6,6
Netherlands,United States,1960,?,1,,TPS-10,height-finding radar,1,,1961,New,AN/TPS-10D version,3,3,3
Nicaragua,Soviet Union,1982,?,6,?,P-12,air search radar,6,?,1983,Second hand,Probably Second-hand; probably incl some P-19 radars,1.8,10.8,10.8
Nicaragua,Soviet Union,1981,,2,?,P-35 Saturn,air search radar,2,?,1982,New,,5,10,10
Nicaragua,Soviet Union,1982,?,3,?,SON-9,fire control radar,3,?,1982; 1983; 1984,New,For use with 18 KS-19 100mm AA guns,0.6,1.8,1.8
Nicaragua,Soviet Union,1983,,4,?,SON-9,fire control radar,4,?,1984; 1985,New,For use with S-60 57mm AA guns,0.6,2.4,2.4
Nigeria,Canada,1982,?,2,,APS-504(V),MP aircraft radar,2,,1986,New,For 2 F-27 Maritime MP aircraft from Netherlands,2.5,5,5
Nigeria,France,1985,?,2,?,DRPT-5 Rasit,ground surv radar,2,?,1986,New,,0.1,0.2,0.2
Nigeria,Italy,1984,?,1,,RAT-31S,air search radar,1,,1985,New,Incl for civilian air traffic control,12,12,12
Nigeria,Italy,2021,,2,,Sair-2D,air/sea search radar,0,,,New,For 2 OPV-76 OPV from Turkey,0,0,0
Nigeria,Netherlands,1977,,1,,STIR,fire control radar,1,,1982,New,For 1 MEKO-360 (Republic) frigate from FRG,4.5,4.5,4.5
Nigeria,Netherlands,1975,,2,,WM-20,fire control radar,2,,1980,New,For 2 Erinomi corvettes from UK; WM-24 version,6,12,12
Nigeria,Netherlands,1968,?,2,,WM-20,fire control radar,2,,1972,New,For 2 Dorina OPV from UK,6,12,12
Nigeria,Netherlands,1977,?,3,,WM-20,fire control radar,3,,1980; 1981,New,For 3 FPB-57 (Ekpe) FAC from FRG; WM-28/41 version,6,18,18
Nigeria,Netherlands,1977,,1,,WM-20,fire control radar,1,,1982,New,For 1 MEKO-360 (Republic or Aradu) frigate from FRG; WM-25 version,6,6,6
Nigeria,Turkiye,2016,?,3,?,ASELPOD,aircraft EO system,3,?,2021,New,For JF-17 combat aircraft from Pakistan,1,3,3
Nigeria,United Kingdom,1977,,1,,AWS-5,air/sea search radar,1,,1982,New,For 1 MEKO-360 (Republic) frigate from FRG,6,6,6
Nigeria,United Kingdom,1977,?,3,?,Cymbeline,artillery locating radar,3,?,1978,New,,2.38,7.14,7.14
Nigeria,United States,1981,,3,,AQS-13F,ASW sonar,3,,1985,New,AQS-18 version for 3 Lynx ASW helicopters from UK,1.5,4.5,4.5
Norway,Denmark,2017,?,,,MFSR-2100/33,air search radar,0,,,New,For MGBADS SAM system produced in Norway,0,0,0
Norway,Denmark,2020,?,6,,Scanter-6000,air/sea search radar,0,,,New,For modernization of 6 Skjold FAC,4.75,28.5,0
Norway,France,2000,,5,,CAPTAS-2,ASW sonar,5,,2006; 2007; 2008; 2009; 2011,New,For 5 Nansen frigates from Spain,9,45,45
Norway,France,1963,?,5,,DRBV-22,air search radar,5,,1966; 1967,New,For 5 Oslo frigates produced in Norway,5,25,25
Norway,France,2002,,6,?,FLASH,ASW sonar,6,?,2016; 2018; 2019; 2020; 2021,New,For 6 NH-90 ASW helicopters from Italy,2,12,12
Norway,France,2003,,6,,MRR-3D,air search radar,6,?,2010; 2011; 2012; 2013,New,MRR-3D(NG) version for 6 Skjold FAC produced in Norway,10,60,60
Norway,France,2001,,14,,Ocean Master,MP aircraft radar,14,?,2011; 2012; 2013; 2014; 2015; 2016; 2018; 2019,New,For 14 NH-90 helicopters from Italy,2.5,35,35
Norway,France,1982,?,5,?,DRPT-5 Rasit,ground surv radar,5,?,1983,New,,0.1,0.5,0.5
Norway,France,1984,,7,,TSM-2633 Spherion,ASW sonar,7,?,1988; 1989; 1990,New,NOK94 m deal; for modernization of 5 Oslo frigates and 2 Sleipner corvettes,7.5,52.5,52.5
Norway,France,2000,?,5,,TSM-2633 Spherion-B,ASW sonar,5,,2006; 2007; 2008; 2009; 2011,New,For 5 Nansen frigates from Spain; TSM-4131S (MRS-2000) version,5,25,25
Norway,Germany,2005,,4,,TRS-3D,air/sea search radar,4,?,2007; 2008,New,$12.2 m or $25 m deal; for modernization of 4 coast guard Svalbard and Nordkapp OPV,10,40,40
Norway,Italy,1994,,3,,RAT-31S,air search radar,3,,2006; 2007,New,NOK1.6 b deal (incl sites; 75% financed by NATO); RAT-31S/L version; Norwegian designation SINDRE-2,12,36,36
Norway,Netherlands,2021,,5,,Ground Master-200 MM/C,artillery locating radar,1,?,2023,New,EUR77 m deal; delivery planned 2023-2024,10,50,10
Norway,Netherlands,2022,,3,,Ground Master-200 MM/C,artillery locating radar,0,,,New,MNOK460 m deal; delivery planned by 2025,10,30,0
Norway,Netherlands,2013,,44,,SQUIRE,ground surv radar,44,?,2013; 2014; 2015; 2016; 2017,New,,0.5,22,22
Norway,Netherlands,1963,?,5,,WM-20,fire control radar,5,,1966; 1967,New,For 5 Oslo frigates produced in Norway,6,30,30
Norway,Netherlands,1962,?,19,?,WM-20,fire control radar,19,?,1963; 1965; 1966; 1967; 1968,New,For 19 Storm FAC produced in Norway; WM-26 version,6,114,114
Norway,South Africa,2007,,5,,RSR-210N,air/sea search radar,5,?,2010; 2011,New,ZAR150 m ($21 m) deal; for 5 Nansen frigates from Spain,4.75,23.75,23.75
Norway,Sweden,1977,?,3,,9LV,fire control radar,3,,1981; 1982,New,9LV-218 Mk-2 version; for 3 Nordkapp OPV produced in Norway,2.5,7.5,7.5
Norway,Sweden,1990,?,4,,9LV,fire control radar,4,?,1994; 1995,New,9LV-218 Mk-2 version; for modernization of 4 Oslo frigates,2.5,10,10
Norway,Sweden,1997,,12,,ARTHUR,artillery locating radar,12,?,1999; 2000; 2001; 2002,New,SEK650 m ($85 m) deal,4,48,48
Norway,Sweden,2003,,6,,CEROS-200,fire control radar,6,,2010; 2011; 2012; 2013,New,SEK155 m ($16 m) deal; for 6 Skjold FAC produced in Norway,2.5,15,15
Norway,Sweden,1980,,27,,Giraffe-40,air search radar,27,?,1982; 1983; 1984,New,Part of SEK400 m deal; for use with cl RBS-70 SAM system,3.25,87.75,87.75
Norway,Sweden,1985,,50,?,Giraffe-40,air search radar,50,?,1986; 1987; 1988; 1989; 1990,New,Incl several versions; incl assembly in Norway,3.25,162.5,162.5
Norway,Sweden,1989,,9,?,Giraffe-75,air search radar,9,?,1992; 1993; 1994,New,Deal worth SEK615 m ($90 m); Giraffe-50AT version; Norwegian designations NALLADS and NO/MPY-1; for use with RBS-70 SAMs,4,36,36
Norway,Switzerland,1964,?,48,?,Super-Fledermaus,fire control radar,48,?,1965; 1966; 1967,New,For use with L/60 and L/70 40mm antia-aircraft guns,3.5,168,168
Norway,United Kingdom,1977,?,3,,AWS-5,air/sea search radar,3,,1981; 1982,New,For 3 Nordkapp OPV produced in Norway,6,18,18
Norway,United Kingdom,1994,,5,,AWS-9(2D),air search radar,5,?,1997; 1998,New,$29 m deal; 4 for modernization of 4 Oslo frigates and 1 for training,6.5,32.5,32.5
Norway,United Kingdom,1975,?,5,,Cymbeline,artillery locating radar,5,?,1976,New,,2.38,11.9,11.9
Norway,United Kingdom,1989,,10,,Sea Searcher,MP aircraft radar,10,?,1991; 1992; 1993; 1994; 1995,New,For modernization of 10 Norwegian Sea King Mk-43 helicopters to Mk-43B,2,20,20
Norway,United States,2003,?,5,?,AAQ-14 LANTIRN,aircraft EO system,5,?,2003,New,Possibly loan for use on F-16 combat aircraft in Afghanistan,1,5,5
Norway,United States,1993,,56,?,APG-66,combat aircraft radar,56,?,1996; 1997; 1998; 1999; 2000; 2001; 2002,New,For 'Mid-Life Update' (MLU) modernization of 56 F-16A combat aircraft to F-16AM (F-16C) version,1.5,84,84
Norway,United States,1981,,3,,HR-3000 HADR,air search radar,3,?,1985; 1986,New,Part of NATO 'NADGE' air surveillance network; Norwegian designation SINDRE-1,11,33,33
Norway,United States,1968,?,5,,Mk-95,fire control radar,5,?,1973; 1976; 1977; 1978,New,For modernization of 5 Oslo frigates; for use with Seasparrow SAM,3.5,17.5,17.5
Norway,United States,1994,,24,,MPQ-64 Sentinel,air search radar,24,?,1995; 1996; 1997; 1998,New,For Norwegian Advanced Surface-to-Air Missile System (NASAMS),5,120,120
Norway,United States,1984,,25,,MPQ-64 Sentinel,air search radar,25,?,1988; 1989; 1990,New,Incl 18 for Norwegian Adapted HAWK (NOAH) SAM systems and 1 for training,5,125,125
Norway,United States,2002,?,9,,AAQ-33 Sniper ATP,aircraft EO system,9,?,2003; 2004,New,For F-16 combat aircraft,1,9,9
Norway,United States,2004,,6,,AAQ-33 Sniper ATP,aircraft EO system,6,?,2005; 2006,New,For F-16 combat aircraft,1,6,6
Norway,United States,1958,?,16,,SPG-34/SPG-50,fire control radar,16,?,1959; 1960; 1966; 1967,New,For 5 Oslo frigates and 2 Sleipner corvettes produced in Norway and for 4 Auk minesweepers modified to minelayers,1.25,20,20
Norway,United States,2000,,10,,SPG-62,fire control radar,10,,2006; 2007; 2008; 2009; 2011,New,For 5 Nansen frigates from Spain,4.5,45,45
Norway,United States,2000,?,3,,SPS-67,sea search radar,3,,2001; 2002,New,AN/SPS-67(V)3 version; for modernization of 3 Nordkapp OPV,1,3,3
Norway,United States,2000,,5,,SPY-1F,air search radar,5,,2006; 2007; 2008; 2009; 2011,New,Part of $500 m deal; part of AEGIS combat system for 5 Nansen frigates from Spain,20,100,100
